Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,ColE,ColF,ColG,ColH,ColI
1/30/1956,1,-3,-7,1,-3,-7,-3,-7
1/31/1956,2,-3,-7,2,-3,-7,-3,-7
2/01/1956,4,-1,-6,4,-1,-6,-1,-6
2/02/1956,3,-1,-4,3,-1,-4,-1,-4
2/03/1956,7,2,-2,7,2,-2,2,-2
2/04/1956,4,2,0,4,2,0,2,0
2/05/1956,5,4,3,5,4,3,4,3
2/06/1956,6,4,3,6,4,3,4,3
2/07/1956,7,3,0,7,3,0,3,0
2/08/1956,6,1,-3,6,1,-3,1,-3
2/09/1956,4,1,-2,4,1,-2,1,-2
2/10/1956,6,4,3,6,4,3,4,3
2/11/1956,8,6,4,8,6,4,6,4
2/12/1956,6,4,2,6,4,2,4,2
2/13/1956,4,2,-2,4,2,-2,2,-2
2/14/1956,4,0,-4,4,0,-4,0,-4
2/15/1956,-5,-7,-9,-5,-7,-9,-7,-9
2/16/1956,-4,-7,-9,-4,-7,-9,-7,-9
2/17/1956,1,-2,-4,1,-2,-4,-2,-4
2/18/1956,4,1,-2,4,1,-2,1,-2
2/19/1956,7,4,2,7,4,2,4,2
2/20/1956,8,5,2,8,5,2,5,2
2/21/1956,5,3,1,5,3,1,3,1
2/22/1956,6,3,0,6,3,0,3,0
2/23/1956,2,0,-1,2,0,-1,0,-1
2/24/1956,5,3,1,5,3,1,3,1
2/25/1956,7,4,2,7,4,2,4,2
2/26/1956,4,2,1,4,2,1,2,1
2/27/1956,8,4,2,8,4,2,4,2
2/28/1956,8,7,6,8,7,6,7,6
2/29/1956,6,4,3,6,4,3,4,3
3/01/1956,8,7,5,8,7,5,7,5
3/02/1956,9,7,3,9,7,3,7,3
3/03/1956,4,2,1,4,2,1,2,1
3/04/1956,4,2,-1,4,2,-1,2,-1
3/05/1956,3,1,-1,3,1,-1,1,-1
3/06/1956,6,2,-1,6,2,-1,2,-1
3/07/1956,5,3,2,5,3,2,3,2
3/08/1956,5,3,2,5,3,2,3,2
3/09/1956,4,1,-2,4,1,-2,1,-2
3/10/1956,4,-1,-6,4,-1,-6,-1,-6
3/11/1956,6,1,-4,6,1,-4,1,-4
3/12/1956,4,0,-3,4,0,-3,0,-3
3/13/1956,5,3,1,5,3,1,3,1
3/14/1956,8,4,0,8,4,0,4,0
3/15/1956,12,6,-1,12,6,-1,6,-1
3/16/1956,12,6,-1,12,6,-1,6,-1
3/17/1956,17,9,2,17,9,2,9,2
3/18/1956,19,10,2,19,10,2,10,2
3/19/1956,9,6,3,9,6,3,6,3
3/20/1956,7,4,2,7,4,2,4,2
3/21/1956,13,9,6,13,9,6,9,6
3/22/1956,10,8,5,10,8,5,8,5
3/23/1956,9,7,4,9,7,4,7,4
3/24/1956,9,7,4,9,7,4,7,4
3/25/1956,10,7,3,10,7,3,7,3
3/26/1956,8,5,2,8,5,2,5,2
3/27/1956,9,6,2,9,6,2,6,2
3/28/1956,11,8,5,11,8,5,8,5
3/29/1956,9,8,6,9,8,6,8,6
3/30/1956,8,6,4,8,6,4,6,4
3/31/1956,9,6,3,9,6,3,6,3
4/01/1956,10,7,3,10,7,3,7,3
4/02/1956,9,7,4,9,7,4,7,4
4/03/1956,8,6,3,8,6,3,6,3
4/04/1956,10,7,3,10,7,3,7,3
4/05/1956,9,5,1,9,5,1,5,1
4/06/1956,12,7,1,12,7,1,7,1
4/07/1956,11,8,5,11,8,5,8,5
4/08/1956,12,8,3,12,8,3,8,3
4/09/1956,16,9,3,16,9,3,9,3
4/10/1956,19,13,7,19,13,7,13,7
4/11/1956,17,12,7,17,12,7,12,7
4/12/1956,18,11,4,18,11,4,11,4
4/13/1956,19,11,4,19,11,4,11,4
4/14/1956,10,8,6,10,8,6,8,6
4/15/1956,14,10,6,14,10,6,10,6
4/16/1956,13,8,3,13,8,3,8,3
4/17/1956,16,9,2,16,9,2,9,2
4/18/1956,19,11,4,19,11,4,11,4
4/19/1956,23,14,6,23,14,6,14,6
4/20/1956,23,16,9,23,16,9,16,9
4/21/1956,18,13,8,18,13,8,13,8
4/22/1956,17,12,8,17,12,8,12,8
4/23/1956,16,9,3,16,9,3,9,3
4/24/1956,18,11,5,18,11,5,11,5
4/25/1956,19,12,6,19,12,6,12,6
4/26/1956,18,11,5,18,11,5,11,5
4/27/1956,12,9,5,12,9,5,9,5
4/28/1956,13,10,8,13,10,8,10,8
4/29/1956,13,10,7,13,10,7,10,7
4/30/1956,17,10,3,17,10,3,10,3
5/01/1956,13,9,6,13,9,6,9,6
5/02/1956,14,10,7,14,10,7,10,7
5/03/1956,16,12,7,16,12,7,12,7
5/04/1956,12,10,9,12,10,9,10,9
5/05/1956,17,13,9,17,13,9,13,9
5/06/1956,19,13,7,19,13,7,13,7
5/07/1956,21,14,7,21,14,7,14,7
5/08/1956,21,14,8,21,14,8,14,8
5/09/1956,18,13,8,18,13,8,13,8
5/10/1956,13,10,7,13,10,7,10,7
5/11/1956,13,8,4,13,8,4,8,4
5/12/1956,14,10,6,14,10,6,10,6
5/13/1956,17,10,3,17,10,3,10,3
5/14/1956,19,13,8,19,13,8,13,8
5/15/1956,23,16,8,23,16,8,16,8
5/16/1956,24,17,9,24,17,9,17,9
5/17/1956,29,21,12,29,21,12,21,12
5/18/1956,29,21,14,29,21,14,21,14
5/19/1956,19,16,12,19,16,12,16,12
5/20/1956,18,14,11,18,14,11,14,11
5/21/1956,19,14,9,19,14,9,14,9
5/22/1956,26,17,9,26,17,9,17,9
5/23/1956,18,14,10,18,14,10,14,10
5/24/1956,19,15,11,19,15,11,15,11
5/25/1956,21,14,9,21,14,9,14,9
5/26/1956,13,11,9,13,11,9,11,9
5/27/1956,17,12,8,17,12,8,12,8
5/28/1956,20,13,6,20,13,6,13,6
5/29/1956,23,17,10,23,17,10,17,10
5/30/1956,30,21,13,30,21,13,21,13
5/31/1956,17,14,13,17,14,13,14,13
6/01/1956,17,14,12,17,14,12,14,12
6/02/1956,19,16,12,19,16,12,16,12
6/03/1956,13,11,9,13,11,9,11,9
6/04/1956,14,11,8,14,11,8,11,8
6/05/1956,15,11,8,15,11,8,11,8
6/06/1956,13,10,8,13,10,8,10,8
6/07/1956,16,12,9,16,12,9,12,9
6/08/1956,17,15,13,17,15,13,15,13
6/09/1956,15,13,11,15,13,11,13,11
6/10/1956,14,11,8,14,11,8,11,8
6/11/1956,17,12,7,17,12,7,12,7
6/12/1956,19,14,9,19,14,9,14,9
6/13/1956,18,13,9,18,13,9,13,9
6/14/1956,19,16,12,19,16,12,16,12
6/15/1956,14,12,11,14,12,11,12,11
6/16/1956,18,14,11,18,14,11,14,11
6/17/1956,19,14,9,19,14,9,14,9
6/18/1956,21,16,10,21,16,10,16,10
6/19/1956,16,13,11,16,13,11,13,11
6/20/1956,15,12,9,15,12,9,12,9
6/21/1956,19,14,10,19,14,10,14,10
6/22/1956,21,16,12,21,16,12,16,12
6/23/1956,17,13,9,17,13,9,13,9
6/24/1956,17,13,9,17,13,9,13,9
6/25/1956,18,13,8,18,13,8,13,8
6/26/1956,24,18,13,24,18,13,18,13
6/27/1956,22,18,12,22,18,12,18,12
6/28/1956,21,14,9,21,14,9,14,9
6/29/1956,18,14,10,18,14,10,14,10
6/30/1956,20,14,9,20,14,9,14,9
7/01/1956,23,16,9,23,16,9,16,9
7/02/1956,17,14,12,17,14,12,14,12
7/03/1956,18,14,11,18,14,11,14,11
7/04/1956,22,17,12,22,17,12,17,12
7/05/1956,18,16,13,18,16,13,16,13
7/06/1956,20,16,11,20,16,11,16,11
7/07/1956,23,17,11,23,17,11,17,11
7/08/1956,29,21,13,29,21,13,21,13
7/09/1956,27,22,16,27,22,16,22,16
7/10/1956,21,17,13,21,17,13,17,13
7/11/1956,21,17,12,21,17,12,17,12
7/12/1956,27,20,13,27,20,13,20,13
7/13/1956,21,17,13,21,17,13,17,13
7/14/1956,19,16,12,19,16,12,16,12
7/15/1956,22,18,13,22,18,13,18,13
7/16/1956,26,19,13,26,19,13,19,13
7/17/1956,28,20,12,28,20,12,20,12
7/18/1956,31,22,13,31,22,13,22,13
7/19/1956,34,26,18,34,26,18,26,18
7/20/1956,29,24,18,29,24,18,24,18
7/21/1956,27,20,14,27,20,14,20,14
7/22/1956,27,20,13,27,20,13,20,13
7/23/1956,27,22,16,27,22,16,22,16
7/24/1956,28,21,14,28,21,14,21,14
7/25/1956,23,18,14,23,18,14,18,14
7/26/1956,24,18,11,24,18,11,18,11
7/27/1956,21,14,8,21,14,8,14,8
7/28/1956,23,16,9,23,16,9,16,9
7/29/1956,22,16,10,22,16,10,16,10
7/30/1956,19,14,11,19,14,11,14,11
7/31/1956,19,15,11,19,15,11,15,11
8/01/1956,19,14,11,19,14,11,14,11
8/02/1956,13,12,11,13,12,11,12,11
8/03/1956,19,13,8,19,13,8,13,8
8/04/1956,23,16,9,23,16,9,16,9
8/05/1956,24,18,11,24,18,11,18,11
8/06/1956,25,18,11,25,18,11,18,11
8/07/1956,24,17,10,24,17,10,17,10
8/08/1956,26,18,10,26,18,10,18,10
8/09/1956,23,17,12,23,17,12,17,12
8/10/1956,19,16,12,19,16,12,16,12
8/11/1956,24,17,10,24,17,10,17,10
8/12/1956,31,22,13,31,22,13,22,13
8/13/1956,20,17,13,20,17,13,17,13
8/14/1956,18,16,14,18,16,14,16,14
8/15/1956,18,16,13,18,16,13,16,13
8/16/1956,22,18,14,22,18,14,18,14
8/17/1956,25,18,10,25,18,10,18,10
8/18/1956,30,21,12,30,21,12,21,12
8/19/1956,26,19,13,26,19,13,19,13
8/20/1956,27,19,12,27,19,12,19,12
8/21/1956,28,20,12,28,20,12,20,12
8/22/1956,29,21,14,29,21,14,21,14
8/23/1956,22,18,14,22,18,14,18,14
8/24/1956,24,20,17,24,20,17,20,17
8/25/1956,18,15,12,18,15,12,15,12
8/26/1956,18,14,12,18,14,12,14,12
8/27/1956,18,16,14,18,16,14,16,14
8/28/1956,22,16,10,22,16,10,16,10
8/29/1956,19,16,12,19,16,12,16,12
8/30/1956,21,15,9,21,15,9,15,9
8/31/1956,27,18,9,27,18,9,18,9
9/01/1956,20,16,12,20,16,12,16,12
9/02/1956,20,13,7,20,13,7,13,7
9/03/1956,20,14,8,20,14,8,14,8
9/04/1956,23,15,7,23,15,7,15,7
9/05/1956,25,19,12,25,19,12,19,12
9/06/1956,30,21,11,30,21,11,21,11
9/07/1956,19,15,11,19,15,11,15,11
9/08/1956,23,16,9,23,16,9,16,9
9/09/1956,18,14,10,18,14,10,14,10
9/10/1956,18,16,13,18,16,13,16,13
9/11/1956,18,15,12,18,15,12,15,12
9/12/1956,19,14,10,19,14,10,14,10
9/13/1956,21,16,10,21,16,10,16,10
9/14/1956,21,14,9,21,14,9,14,9
9/15/1956,14,12,11,14,12,11,12,11
9/16/1956,18,15,12,18,15,12,15,12
9/17/1956,14,12,10,14,12,10,12,10
9/18/1956,14,11,9,14,11,9,11,9
9/19/1956,17,13,9,17,13,9,13,9
9/20/1956,18,14,11,18,14,11,14,11
9/21/1956,18,13,9,18,13,9,13,9
9/22/1956,17,11,4,17,11,4,11,4
9/23/1956,20,13,7,20,13,7,13,7
9/24/1956,20,17,14,20,17,14,17,14
9/25/1956,19,17,14,19,17,14,17,14
9/26/1956,16,13,11,16,13,11,13,11
9/27/1956,15,11,8,15,11,8,11,8
9/28/1956,17,13,9,17,13,9,13,9
9/29/1956,14,12,11,14,12,11,12,11
9/30/1956,17,13,9,17,13,9,13,9
10/01/1956,17,12,7,17,12,7,12,7
10/02/1956,16,13,8,16,13,8,13,8
10/03/1956,17,10,4,17,10,4,10,4
10/04/1956,14,12,10,14,12,10,12,10
10/05/1956,16,11,6,16,11,6,11,6
10/06/1956,18,12,7,18,12,7,12,7
10/07/1956,20,15,10,20,15,10,15,10
10/08/1956,17,14,11,17,14,11,14,11
10/09/1956,18,16,13,18,16,13,16,13
10/10/1956,16,13,10,16,13,10,13,10
10/11/1956,12,10,8,12,10,8,10,8
10/12/1956,12,9,7,12,9,7,9,7
10/13/1956,12,8,5,12,8,5,8,5
10/14/1956,13,11,9,13,11,9,11,9
10/15/1956,15,13,11,15,13,11,13,11
10/16/1956,14,12,10,14,12,10,12,10
10/17/1956,17,13,7,17,13,7,13,7
10/18/1956,9,8,6,9,8,6,8,6
10/19/1956,15,10,5,15,10,5,10,5
10/20/1956,12,10,8,12,10,8,10,8
10/21/1956,12,9,6,12,9,6,9,6
10/22/1956,11,8,4,11,8,4,8,4
10/23/1956,7,4,2,7,4,2,4,2
10/24/1956,9,6,2,9,6,2,6,2
10/25/1956,12,9,7,12,9,7,9,7
10/26/1956,9,7,4,9,7,4,7,4
10/27/1956,7,6,3,7,6,3,6,3
10/28/1956,8,4,1,8,4,1,4,1
10/29/1956,9,7,5,9,7,5,7,5
10/30/1956,7,6,4,7,6,4,6,4
10/31/1956,7,5,3,7,5,3,5,3
11/01/1956,7,4,3,7,4,3,4,3
11/02/1956,10,7,3,10,7,3,7,3
11/03/1956,12,10,7,12,10,7,10,7
11/04/1956,11,9,7,11,9,7,9,7
11/05/1956,11,9,7,11,9,7,9,7
11/06/1956,9,8,7,9,8,7,8,7
11/07/1956,12,9,7,12,9,7,9,7
11/08/1956,13,8,4,13,8,4,8,4
11/09/1956,14,9,5,14,9,5,9,5
11/10/1956,11,10,9,11,10,9,10,9
11/11/1956,10,9,8,10,9,8,9,8
11/12/1956,11,9,7,11,9,7,9,7
11/13/1956,8,5,2,8,5,2,5,2
11/14/1956,6,3,0,6,3,0,3,0
11/15/1956,7,6,4,7,6,4,6,4
11/16/1956,11,7,4,11,7,4,7,4
11/17/1956,8,6,3,8,6,3,6,3
11/18/1956,4,2,0,4,2,0,2,0
11/19/1956,4,1,-2,4,1,-2,1,-2
11/20/1956,8,3,-1,8,3,-1,3,-1
11/21/1956,9,6,2,9,6,2,6,2
11/22/1956,4,3,2,4,3,2,3,2
11/23/1956,12,7,2,12,7,2,7,2
11/24/1956,10,5,0,10,5,0,5,0
11/25/1956,3,1,0,3,1,0,1,0
11/26/1956,3,2,1,3,2,1,2,1
11/27/1956,5,2,-1,5,2,-1,2,-1
11/28/1956,11,6,1,11,6,1,6,1
11/29/1956,9,3,-2,9,3,-2,3,-2
11/30/1956,9,6,3,9,6,3,6,3
12/01/1956,3,1,-1,3,1,-1,1,-1
12/02/1956,9,6,2,9,6,2,6,2
12/03/1956,11,7,3,11,7,3,7,3
12/04/1956,4,2,0,4,2,0,2,0
12/05/1956,-2,-3,-5,-2,-3,-5,-3,-5
12/06/1956,-2,-4,-7,-2,-4,-7,-4,-7
12/07/1956,2,-3,-7,2,-3,-7,-3,-7
12/08/1956,7,2,-2,7,2,-2,2,-2
12/09/1956,12,9,7,12,9,7,9,7
12/10/1956,12,9,6,12,9,6,9,6
12/11/1956,6,5,4,6,5,4,5,4
12/12/1956,10,7,4,10,7,4,7,4
12/13/1956,9,8,7,9,8,7,8,7
12/14/1956,9,8,7,9,8,7,8,7
12/15/1956,10,9,8,10,9,8,9,8
12/16/1956,8,7,6,8,7,6,7,6
12/17/1956,10,8,6,10,8,6,8,6
12/18/1956,9,8,8,9,8,8,8,8
12/19/1956,9,7,4,9,7,4,7,4
12/20/1956,8,6,3,8,6,3,6,3
12/21/1956,6,4,2,6,4,2,4,2
12/22/1956,5,4,3,5,4,3,4,3
12/23/1956,10,7,4,10,7,4,7,4
12/24/1956,11,7,3,11,7,3,7,3
12/25/1956,9,4,-1,9,4,-1,4,-1
12/26/1956,8,3,-1,8,3,-1,3,-1
12/27/1956,4,1,-1,4,1,-1,1,-1
12/28/1956,2,1,0,2,1,0,1,0
12/29/1956,1,0,-1,1,0,-1,0,-1
12/30/1956,7,3,-1,7,3,-1,3,-1
12/31/1956,10,7,4,10,7,4,7,4
1/01/1957,7,6,4,7,6,4,6,4
1/02/1957,6,4,3,6,4,3,4,3
1/03/1957,6,4,2,6,4,2,4,2
1/04/1957,5,3,1,5,3,1,3,1
1/05/1957,4,1,-2,4,1,-2,1,-2
1/06/1957,4,1,-1,4,1,-1,1,-1
1/07/1957,4,2,1,4,2,1,2,1
1/08/1957,2,1,0,2,1,0,1,0
1/09/1957,3,1,0,3,1,0,1,0
1/10/1957,6,4,2,6,4,2,4,2
1/11/1957,9,6,2,9,6,2,6,2
1/12/1957,8,4,1,8,4,1,4,1
1/13/1957,5,2,-1,5,2,-1,2,-1
1/14/1957,3,1,-1,3,1,-1,1,-1
1/15/1957,2,1,-1,2,1,-1,1,-1
1/16/1957,4,1,-3,4,1,-3,1,-3
1/17/1957,7,2,-2,7,2,-2,2,-2
1/18/1957,3,-1,-4,3,-1,-4,-1,-4
1/19/1957,0,-1,-1,0,-1,-1,-1,-1
1/20/1957,2,-2,-6,2,-2,-6,-2,-6
1/21/1957,1,-3,-6,1,-3,-6,-3,-6
1/22/1957,1,-1,-2,1,-1,-2,-1,-2
1/23/1957,0,-3,-7,0,-3,-7,-3,-7
1/24/1957,-3,-6,-8,-3,-6,-8,-6,-8
1/25/1957,-4,-6,-8,-4,-6,-8,-6,-8
1/26/1957,-2,-7,-11,-2,-7,-11,-7,-11
1/27/1957,-2,-7,-11,-2,-7,-11,-7,-11
1/28/1957,2,-2,-7,2,-2,-7,-2,-7
1/29/1957,2,-1,-5,2,-1,-5,-1,-5
1/30/1957,4,0,-3,4,0,-3,0,-3
1/31/1957,5,4,3,5,4,3,4,3
2/01/1957,3,1,-2,3,1,-2,1,-2
2/02/1957,2,-2,-6,2,-2,-6,-2,-6
2/03/1957,4,1,-1,4,1,-1,1,-1
2/04/1957,5,4,3,5,4,3,4,3
2/05/1957,6,4,3,6,4,3,4,3
2/06/1957,5,4,3,5,4,3,4,3
2/07/1957,4,1,-1,4,1,-1,1,-1
2/08/1957,6,3,0,6,3,0,3,0
2/09/1957,7,4,2,7,4,2,4,2
2/10/1957,6,3,1,6,3,1,3,1
2/11/1957,7,5,3,7,5,3,5,3
2/12/1957,12,8,3,12,8,3,8,3
2/13/1957,7,4,2,7,4,2,4,2
2/14/1957,7,4,2,7,4,2,4,2
2/15/1957,8,5,2,8,5,2,5,2
2/16/1957,12,7,1,12,7,1,7,1
2/17/1957,13,8,2,13,8,2,8,2
2/18/1957,11,5,-1,11,5,-1,5,-1
2/19/1957,3,1,-1,3,1,-1,1,-1
2/20/1957,1,-1,-3,1,-1,-3,-1,-3
2/21/1957,4,0,-3,4,0,-3,0,-3
2/22/1957,2,0,-1,2,0,-1,0,-1
2/23/1957,11,6,1,11,6,1,6,1
2/24/1957,12,7,2,12,7,2,7,2
2/25/1957,13,8,2,13,8,2,8,2
2/26/1957,12,10,7,12,10,7,10,7
2/27/1957,11,8,4,11,8,4,8,4
2/28/1957,13,8,2,13,8,2,8,2
3/01/1957,14,8,3,14,8,3,8,3
3/02/1957,8,7,5,8,7,5,7,5
3/03/1957,10,7,4,10,7,4,7,4
3/04/1957,9,6,2,9,6,2,6,2
3/05/1957,9,7,4,9,7,4,7,4
3/06/1957,8,6,4,8,6,4,6,4
3/07/1957,10,8,6,10,8,6,8,6
3/08/1957,9,8,6,9,8,6,8,6
3/09/1957,8,7,4,8,7,4,7,4
3/10/1957,9,7,4,9,7,4,7,4
3/11/1957,10,7,3,10,7,3,7,3
3/12/1957,7,4,1,7,4,1,4,1
3/13/1957,8,4,1,8,4,1,4,1
3/14/1957,6,5,4,6,5,4,5,4
3/15/1957,7,6,4,7,6,4,6,4
3/16/1957,7,6,4,7,6,4,6,4
3/17/1957,11,7,4,11,7,4,7,4
3/18/1957,13,7,1,13,7,1,7,1
3/19/1957,14,8,3,14,8,3,8,3
3/20/1957,8,6,3,8,6,3,6,3
3/21/1957,7,4,2,7,4,2,4,2
3/22/1957,9,6,3,9,6,3,6,3
3/23/1957,11,7,3,11,7,3,7,3
3/24/1957,10,7,4,10,7,4,7,4
3/25/1957,9,6,3,9,6,3,6,3
3/26/1957,11,7,3,11,7,3,7,3
3/27/1957,13,8,3,13,8,3,8,3
3/28/1957,12,8,4,12,8,4,8,4
3/29/1957,13,10,8,13,10,8,10,8
3/30/1957,12,9,7,12,9,7,9,7
3/31/1957,12,9,6,12,9,6,9,6
4/01/1957,13,8,4,13,8,4,8,4
4/02/1957,9,8,6,9,8,6,8,6
4/03/1957,11,9,7,11,9,7,9,7
4/04/1957,11,9,8,11,9,8,9,8
4/05/1957,10,8,4,10,8,4,8,4
4/06/1957,9,6,2,9,6,2,6,2
4/07/1957,12,7,2,12,7,2,7,2
4/08/1957,16,10,4,16,10,4,10,4
4/09/1957,18,10,3,18,10,3,10,3
4/10/1957,12,9,7,12,9,7,9,7
4/11/1957,13,10,7,13,10,7,10,7
4/12/1957,13,10,7,13,10,7,10,7
4/13/1957,16,12,7,16,12,7,12,7
4/14/1957,14,10,6,14,10,6,10,6
4/15/1957,12,9,6,12,9,6,9,6
4/16/1957,16,10,4,16,10,4,10,4
4/17/1957,16,11,7,16,11,7,11,7
4/18/1957,12,10,8,12,10,8,10,8
4/19/1957,12,9,6,12,9,6,9,6
4/20/1957,15,9,3,15,9,3,9,3
4/21/1957,11,8,4,11,8,4,8,4
4/22/1957,14,10,7,14,10,7,10,7
4/23/1957,11,8,4,11,8,4,8,4
4/24/1957,13,8,3,13,8,3,8,3
4/25/1957,10,8,6,10,8,6,8,6
4/26/1957,14,11,7,14,11,7,11,7
4/27/1957,19,13,8,19,13,8,13,8
4/28/1957,23,16,8,23,16,8,16,8
4/29/1957,24,17,11,24,17,11,17,11
4/30/1957,22,17,12,22,17,12,17,12
5/01/1957,14,12,11,14,12,11,12,11
5/02/1957,15,13,11,15,13,11,13,11
5/03/1957,19,13,7,19,13,7,13,7
5/04/1957,21,14,9,21,14,9,14,9
5/05/1957,22,16,10,22,16,10,16,10
5/06/1957,26,18,11,26,18,11,18,11
5/07/1957,21,16,11,21,16,11,16,11
5/08/1957,17,14,12,17,14,12,14,12
5/09/1957,13,12,11,13,12,11,12,11
5/10/1957,16,13,11,16,13,11,13,11
5/11/1957,16,13,11,16,13,11,13,11
5/12/1957,18,13,9,18,13,9,13,9
5/13/1957,19,14,11,19,14,11,14,11
5/14/1957,19,13,8,19,13,8,13,8
5/15/1957,20,15,10,20,15,10,15,10
5/16/1957,22,16,9,22,16,9,16,9
5/17/1957,19,14,11,19,14,11,14,11
5/18/1957,18,14,11,18,14,11,14,11
5/19/1957,16,12,9,16,12,9,12,9
5/20/1957,13,11,9,13,11,9,11,9
5/21/1957,13,11,9,13,11,9,11,9
5/22/1957,15,11,8,15,11,8,11,8
5/23/1957,16,13,10,16,13,10,13,10
5/24/1957,20,14,9,20,14,9,14,9
5/25/1957,19,14,9,19,14,9,14,9
5/26/1957,19,13,8,19,13,8,13,8
5/27/1957,21,16,10,21,16,10,16,10
5/28/1957,24,17,10,24,17,10,17,10
5/29/1957,26,18,10,26,18,10,18,10
5/30/1957,27,19,11,27,19,11,19,11
5/31/1957,20,16,12,20,16,12,16,12
6/01/1957,23,18,13,23,18,13,18,13
6/02/1957,23,17,11,23,17,11,17,11
6/03/1957,23,17,11,23,17,11,17,11
6/04/1957,24,18,11,24,18,11,18,11
6/05/1957,23,18,13,23,18,13,18,13
6/06/1957,17,14,12,17,14,12,14,12
6/07/1957,19,16,12,19,16,12,16,12
6/08/1957,17,14,12,17,14,12,14,12
6/09/1957,20,16,12,20,16,12,16,12
6/10/1957,20,16,12,20,16,12,16,12
6/11/1957,19,16,13,19,16,13,16,13
6/12/1957,17,14,11,17,14,11,14,11
6/13/1957,16,13,10,16,13,10,13,10
6/14/1957,17,13,9,17,13,9,13,9
6/15/1957,19,14,11,19,14,11,14,11
6/16/1957,23,16,8,23,16,8,16,8
6/17/1957,22,18,13,22,18,13,18,13
6/18/1957,20,16,12,20,16,12,16,12
6/19/1957,20,16,12,20,16,12,16,12
6/20/1957,19,15,11,19,15,11,15,11
6/21/1957,17,13,9,17,13,9,13,9
6/22/1957,22,17,11,22,17,11,17,11
6/23/1957,20,16,11,20,16,11,16,11
6/24/1957,20,16,12,20,16,12,16,12
6/25/1957,22,16,10,22,16,10,16,10
6/26/1957,18,13,9,18,13,9,13,9
6/27/1957,22,18,14,22,18,14,18,14
6/28/1957,18,14,12,18,14,12,14,12
6/29/1957,17,14,12,17,14,12,14,12
6/30/1957,19,14,9,19,14,9,14,9
7/01/1957,19,16,12,19,16,12,16,12
7/02/1957,19,14,9,19,14,9,14,9
7/03/1957,20,16,11,20,16,11,16,11
7/04/1957,26,18,11,26,18,11,18,11
7/05/1957,23,18,13,23,18,13,18,13
7/06/1957,17,13,11,17,13,11,13,11
7/07/1957,21,16,11,21,16,11,16,11
7/08/1957,21,16,10,21,16,10,16,10
7/09/1957,22,17,13,22,17,13,17,13
7/10/1957,22,17,12,22,17,12,17,12
7/11/1957,19,16,13,19,16,13,16,13
7/12/1957,23,18,12,23,18,12,18,12
7/13/1957,19,16,13,19,16,13,16,13
7/14/1957,19,17,14,19,17,14,17,14
7/15/1957,20,17,13,20,17,13,17,13
7/16/1957,17,14,11,17,14,11,14,11
7/17/1957,19,15,11,19,15,11,15,11
7/18/1957,23,17,12,23,17,12,17,12
7/19/1957,27,19,12,27,19,12,19,12
7/20/1957,19,16,13,19,16,13,16,13
7/21/1957,23,18,12,23,18,12,18,12
7/22/1957,19,16,12,19,16,12,16,12
7/23/1957,22,18,14,22,18,14,18,14
7/24/1957,24,17,11,24,17,11,17,11
7/25/1957,22,16,9,22,16,9,16,9
7/26/1957,19,16,12,19,16,12,16,12
7/27/1957,19,14,10,19,14,10,14,10
7/28/1957,25,18,11,25,18,11,18,11
7/29/1957,22,18,15,22,18,15,18,15
7/30/1957,19,16,13,19,16,13,16,13
7/31/1957,21,16,10,21,16,10,16,10
8/01/1957,21,17,12,21,17,12,17,12
8/02/1957,23,17,11,23,17,11,17,11
8/03/1957,17,16,14,17,16,14,16,14
8/04/1957,22,18,13,22,18,13,18,13
8/05/1957,22,18,13,22,18,13,18,13
8/06/1957,19,16,13,19,16,13,16,13
8/07/1957,19,17,14,19,17,14,17,14
8/08/1957,19,16,13,19,16,13,16,13
8/09/1957,22,17,13,22,17,13,17,13
8/10/1957,18,15,12,18,15,12,15,12
8/11/1957,20,16,12,20,16,12,16,12
8/12/1957,22,17,12,22,17,12,17,12
8/13/1957,22,17,11,22,17,11,17,11
8/14/1957,23,18,12,23,18,12,18,12
8/15/1957,23,17,11,23,17,11,17,11
8/16/1957,19,16,12,19,16,12,16,12
8/17/1957,20,17,13,20,17,13,17,13
8/18/1957,21,17,12,21,17,12,17,12
8/19/1957,21,17,14,21,17,14,17,14
8/20/1957,22,17,12,22,17,12,17,12
8/21/1957,24,17,10,24,17,10,17,10
8/22/1957,27,19,11,27,19,11,19,11
8/23/1957,21,16,11,21,16,11,16,11
8/24/1957,20,16,12,20,16,12,16,12
8/25/1957,19,16,12,19,16,12,16,12
8/26/1957,22,14,8,22,14,8,14,8
8/27/1957,20,14,8,20,14,8,14,8
8/28/1957,22,16,9,22,16,9,16,9
8/29/1957,24,17,9,24,17,9,17,9
8/30/1957,22,16,9,22,16,9,16,9
8/31/1957,23,17,11,23,17,11,17,11
9/01/1957,24,18,12,24,18,12,18,12
9/02/1957,24,18,13,24,18,13,18,13
9/03/1957,22,17,12,22,17,12,17,12
9/04/1957,26,18,11,26,18,11,18,11
9/05/1957,23,18,14,23,18,14,18,14
9/06/1957,22,18,14,22,18,14,18,14
9/07/1957,21,17,13,21,17,13,17,13
9/08/1957,20,16,12,20,16,12,16,12
9/09/1957,21,16,11,21,16,11,16,11
9/10/1957,25,18,12,25,18,12,18,12
9/11/1957,27,20,12,27,20,12,20,12
9/12/1957,24,18,13,24,18,13,18,13
9/13/1957,28,21,14,28,21,14,21,14
